cgpa,backlogs,college_tier,country,university_ranking_band,internship_count,aptitude_score,communication_score,specialization,industry,internship_quality_score,placement_status
5.652265938,1,Tier 1,Canada,100-300,3,70.31897166,62.99858859,Data Science,Other,3.930233764,Not Placed
7.152733219,2,Tier 1,India,300+,1,68.74469135,49.87195525,Cloud,Other,5.148472807,Not Placed
6.970935514,0,Tier 1,Germany,300+,2,75.98394172,65.4819267,Cybersecurity,Tech,3.252271129,Placed
7.117548239,0,Tier 2,Germany,300+,0,72.59101481,78.14914161,Cybersecurity,Finance,4.286709029,Placed
6.582294744,1,Tier 2,Canada,100-300,2,87.25143755,53.65388148,Cybersecurity,Manufacturing,2.030062272,Placed
9.461488296,0,Tier 3,USA,100-300,1,67.43549035,72.58382559,Core CS,Healthcare,6.459431302,Placed
8.08809272,0,Tier 2,USA,300+,2,96.03061951,94.87518372,Data Science,Healthcare,6.739947403,Placed
6.004366,1,Tier 3,India,Top 100,2,73.14439157,46.78292782,Core CS,Consulting,4.282655182,Placed
7.18629447,2,Tier 1,Canada,Top 100,1,100,63.12140958,Core CS,Manufacturing,2.563896155,Not Placed
6.513595086,2,Tier 1,UK,Top 100,0,89.9427115,67.64928894,AI/ML,Manufacturing,8.065994381,Not Placed
6.188416219,2,Tier 3,Germany,300+,1,68.74512985,61.71103799,Core CS,Manufacturing,4.095663496,Not Placed
5.927942343,3,Tier 3,India,Top 100,1,65.55962798,47.04336265,Cloud,Healthcare,3.955180905,Not Placed
7.345773353,1,Tier 3,USA,Top 100,2,51.12657753,66.03753683,Cybersecurity,Finance,6.249262771,Placed
6.454895812,3,Tier 2,UK,100-300,0,92.7074199,55.03114751,Data Science,Healthcare,3.366741718,Not Placed
7.774260819,0,Tier 1,Canada,100-300,0,100,73.41074171,Core CS,Healthcare,4.145303616,Placed
7.795025772,1,Tier 1,Germany,100-300,2,60.07836674,95.7737954,Data Science,Healthcare,6.255148893,Placed
8.099131508,2,Tier 2,Germany,300+,1,70.17762721,67.2398275,AI/ML,Finance,7.269310059,Not Placed
6.318090587,1,Tier 2,USA,100-300,5,74.48800666,88.97215269,Cybersecurity,Healthcare,4.402977947,Placed
7.380292489,1,Tier 2,USA,100-300,3,71.45977495,49.66179473,AI/ML,Healthcare,2.970723948,Placed
7.505963373,3,Tier 2,India,300+,0,55.89811077,68.57073686,Core CS,Manufacturing,6.552136814,Not Placed
6.62065746,0,Tier 3,Germany,100-300,0,87.39085406,71.72808423,Data Science,Manufacturing,1.361989819,Placed
6.382582434,0,Tier 3,Germany,Top 100,3,70.80549111,48.11022014,AI/ML,Other,5.547466364,Not Placed
8.287616533,0,Tier 1,Germany,300+,2,100,44.7478781,Cybersecurity,Consulting,3.376870289,Not Placed
7.181996701,1,Tier 2,Germany,Top 100,1,66.55468618,61.26059349,Core CS,Tech,4.504707936,Placed
7.508774201,2,Tier 1,UK,100-300,0,70.78634921,33.77313517,Core CS,Finance,5.611084499,Not Placed
6.342339191,1,Tier 1,Canada,300+,0,62.75852303,79.14310178,Cybersecurity,Consulting,3.338791409,Not Placed
6.024572427,1,Tier 3,UK,Top 100,0,46.69968716,56.52776244,AI/ML,Healthcare,4.021721929,Placed
6.54444018,1,Tier 2,Canada,100-300,4,69.00922971,70.76208391,Data Science,Healthcare,4.199865854,Placed
6.90078289,1,Tier 3,UK,100-300,4,58.55861347,73.55968446,Cybersecurity,Other,4.791993081,Placed
6.148623995,2,Tier 1,India,100-300,2,85.57536935,64.59559644,AI/ML,Tech,4.993933715,Placed
6.992124153,1,Tier 3,Canada,300+,2,68.01441102,44.65721224,Cloud,Manufacturing,4.994638576,Placed
5.64919585,2,Tier 1,Germany,300+,1,59.45167127,44.15329339,AI/ML,Finance,4.632512153,Not Placed
6.103962062,0,Tier 3,Canada,Top 100,2,45.80778332,65.50841595,AI/ML,Consulting,6.338643554,Placed
7.536728999,4,Tier 2,Germany,100-300,1,80.67549407,43.74906244,Cloud,Manufacturing,7.321254925,Placed
7.483032416,0,Tier 1,India,300+,1,60.59876049,51.2079181,Cybersecurity,Consulting,5.846375139,Placed
6.686498588,0,Tier 1,Canada,300+,0,76.48835537,56.4917611,Cybersecurity,Other,5.331675207,Not Placed
6.185788553,2,Tier 1,USA,100-300,1,77.02124084,42.59749634,AI/ML,Tech,2.458060925,Not Placed
6.178077159,3,Tier 2,Germany,300+,3,81.38429747,72.38663973,Cloud,Other,1.172867648,Not Placed
6.701385403,0,Tier 3,Canada,300+,0,53.62963998,61.86552949,Data Science,Consulting,4.389407923,Not Placed
7.515614793,2,Tier 2,UK,300+,1,81.21001365,82.29322202,AI/ML,Consulting,7.456768842,Not Placed
7.742596553,3,Tier 2,Canada,100-300,0,64.04705547,92.67948899,Data Science,Manufacturing,4.844900486,Not Placed
6.602774612,0,Tier 3,Germany,300+,2,74.76042495,46.28911488,Core CS,Healthcare,5.948412811,Not Placed
6.077206059,0,Tier 2,USA,300+,2,67.50805744,30.99912984,Cybersecurity,Other,4.418664749,Placed
7.21427491,0,Tier 2,USA,100-300,4,88.47620598,59.7909783,AI/ML,Healthcare,5.300220358,Placed
6.341172023,1,Tier 3,UK,100-300,3,75.46824993,64.46712391,AI/ML,Consulting,3.843376712,Not Placed
6.585397889,1,Tier 1,India,100-300,1,73.15603372,41.6614665,Cloud,Consulting,6.008153196,Not Placed
8.060220872,0,Tier 2,USA,300+,1,100,69.19031003,Cloud,Other,5.354470909,Not Placed
7.661692343,3,Tier 3,India,Top 100,0,95.8371013,58.9840781,Core CS,Tech,4.023578083,Placed
7.12637945,3,Tier 1,Germany,300+,0,62.69566084,87.85917542,Cloud,Other,2.662629129,Not Placed
5.982464799,2,Tier 3,Canada,100-300,0,61.93806484,53.18268451,Data Science,Finance,5.842588886,Not Placed
7.169117254,1,Tier 1,India,100-300,1,67.07340796,39.86024377,Cloud,Consulting,5.609547572,Not Placed
7.850125833,2,Tier 1,Germany,300+,0,71.46939245,35.38664814,Cloud,Consulting,5.564088628,Not Placed
6.699493067,1,Tier 1,Germany,Top 100,0,51.12760743,47.63806089,AI/ML,Healthcare,3.600058562,Placed
8.080891272,0,Tier 3,Germany,100-300,1,84.30909454,78.31772401,Cloud,Finance,6.464810836,Placed
8.034196232,1,Tier 3,UK,300+,2,61.73923913,70.1492946,AI/ML,Tech,4.235113902,Placed
8.330986266,2,Tier 1,UK,300+,1,91.35206433,64.08096971,Data Science,Consulting,6.761089105,Placed
7.244194501,0,Tier 1,India,Top 100,2,81.27643969,58.26749656,Core CS,Healthcare,3.668889855,Placed
7.46991336,1,Tier 2,Germany,300+,4,56.34197778,69.21375639,Core CS,Manufacturing,3.280817712,Placed
8.131349831,0,Tier 2,India,Top 100,1,68.01093201,52.74136299,AI/ML,Other,5.308963393,Placed
7.35791515,0,Tier 3,USA,100-300,1,45.73415339,83.99917051,Core CS,Manufacturing,6.103964203,Placed
6.599012714,1,Tier 3,India,Top 100,2,76.28336137,43.37620774,Cloud,Finance,6.060840641,Placed
6.641165731,1,Tier 3,Canada,Top 100,1,54.99908859,73.2068205,Cybersecurity,Tech,5.180535479,Not Placed
7.190843963,0,Tier 2,Germany,300+,0,70.86206429,59.0091771,Cybersecurity,Other,6.783523442,Placed
5.967550862,2,Tier 1,India,300+,1,62.65473808,88.18562996,Cybersecurity,Other,5.095705847,Not Placed
6.885392868,1,Tier 1,UK,300+,2,90.38373474,51.92317195,Cybersecurity,Healthcare,5.104738208,Placed
7.877237695,1,Tier 2,Canada,300+,3,68.54938615,60.1045397,Cloud,Manufacturing,1.757411716,Placed
5.246996919,5,Tier 2,India,100-300,2,100,45.6359561,Data Science,Manufacturing,2.911472837,Not Placed
8.227585681,1,Tier 3,India,300+,2,35.77118673,63.45961753,Data Science,Consulting,6.955655091,Placed
7.897899375,1,Tier 2,India,Top 100,2,60.36928129,79.33555571,Core CS,Tech,3.855103453,Placed
6.632188307,0,Tier 1,UK,100-300,0,100,62.05034831,Cloud,Manufacturing,4.464434426,Not Placed
7.434712662,0,Tier 2,India,100-300,3,64.4960826,73.88914517,Core CS,Tech,4.525963144,Placed
7.002518182,0,Tier 3,USA,300+,1,81.02072788,45.78683571,Core CS,Manufacturing,3.446344442,Not Placed
7.983992295,4,Tier 3,USA,100-300,2,55.82230771,96.36207586,Data Science,Manufacturing,4.360804502,Not Placed
7.786146514,2,Tier 1,USA,300+,0,100,64.09251553,Cybersecurity,Manufacturing,5.163829941,Not Placed
5.879943421,1,Tier 3,India,300+,1,65.59018724,48.64947951,AI/ML,Finance,2.905439799,Not Placed
7.469809931,1,Tier 2,Canada,100-300,2,51.24820016,47.70400483,Cloud,Tech,4.606263737,Not Placed
6.835497717,1,Tier 2,UK,100-300,3,68.47220607,57.0231014,Cybersecurity,Finance,3.893851169,Placed
7.066266056,0,Tier 2,USA,300+,0,52.27741101,40.04575078,Core CS,Healthcare,5.170803184,Not Placed
6.417462479,0,Tier 2,USA,300+,1,50.85100544,56.20512919,AI/ML,Healthcare,6.153099493,Placed
8.398509655,0,Tier 2,Canada,300+,1,44.86010115,74.42122797,Cybersecurity,Consulting,7.47985845,Placed
7.832049456,0,Tier 2,USA,100-300,4,56.82717709,58.63369399,Data Science,Consulting,5.378080011,Placed
6.408183069,2,Tier 2,UK,100-300,5,78.44734212,76.06740946,Cloud,Finance,3.305967325,Placed
5.932311514,2,Tier 1,Canada,300+,3,93.2330165,81.69603588,Data Science,Consulting,6.802734325,Placed
6.691461895,0,Tier 1,Germany,100-300,2,83.32954489,45.90958099,Core CS,Tech,5.493470999,Placed
7.347602117,1,Tier 3,UK,300+,0,78.65515968,55.38658175,Core CS,Finance,4.255678509,Placed
7.192164675,1,Tier 2,UK,100-300,1,69.32461848,43.96518044,Cybersecurity,Finance,4.557430903,Placed
8.00250626,0,Tier 2,India,300+,1,70.6061465,77.48582074,Core CS,Finance,4.29948383,Not Placed
7.631935778,1,Tier 1,Germany,100-300,2,54.03695036,63.20212093,AI/ML,Manufacturing,6.275024578,Placed
7.775655221,1,Tier 1,Germany,300+,0,75.89118759,89.87358454,AI/ML,Finance,6.704088142,Placed
7.26148432,1,Tier 2,Canada,300+,3,63.21123305,73.84334071,Core CS,Consulting,5.576896926,Placed
5.888561016,3,Tier 1,USA,Top 100,0,72.12634103,63.89557332,Cybersecurity,Manufacturing,6.306608024,Not Placed
6.843441175,2,Tier 2,Germany,100-300,3,73.91051584,81.05591644,AI/ML,Healthcare,4.856968078,Placed
7.848071792,0,Tier 3,Canada,300+,2,76.42495713,89.56344272,Cloud,Manufacturing,8.779932619,Placed
6.958781657,1,Tier 1,Germany,300+,1,69.55859523,61.26624446,Cybersecurity,Manufacturing,4.79647651,Placed
7.402472295,1,Tier 3,UK,Top 100,1,82.42660097,58.38488265,Cybersecurity,Other,2.219914056,Placed
6.745001348,1,Tier 3,Germany,100-300,2,56.90119492,61.95124325,AI/ML,Consulting,6.294676601,Placed
6.176150521,1,Tier 1,USA,100-300,2,51.67480228,46.46357335,Core CS,Consulting,4.149252389,Not Placed
6.901324749,2,Tier 2,Canada,300+,2,48.10111807,69.02704669,Data Science,Healthcare,6.580877653,Placed
7.247237954,1,Tier 1,USA,Top 100,1,74.13115152,65.30510326,Cloud,Finance,5.513467333,Placed
6.475449824,1,Tier 2,India,100-300,1,73.8509937,51.22393404,Data Science,Consulting,3.816303228,Placed
6.811431004,1,Tier 1,USA,100-300,0,68.61618295,86.57997644,Cybersecurity,Finance,4.797314594,Placed
6.248429406,1,Tier 2,USA,100-300,1,75.68618218,63.65558932,AI/ML,Consulting,2.580229282,Placed
7.895395934,1,Tier 2,Canada,300+,3,91.04798301,86.85456754,Core CS,Consulting,4.124193907,Placed
6.764435394,1,Tier 1,UK,100-300,2,38.6752631,66.74058789,Cybersecurity,Manufacturing,5.41899482,Not Placed
8.162204436,1,Tier 1,Germany,100-300,4,62.74826719,59.10882542,Cloud,Manufacturing,6.48968237,Placed
8.22299828,1,Tier 2,Germany,Top 100,5,58.2907773,60.65471972,Cybersecurity,Manufacturing,6.554300739,Placed
6.935163228,2,Tier 2,Canada,300+,0,56.75148774,55.16710989,Cloud,Other,4.048164974,Not Placed
6.193241014,3,Tier 3,Canada,100-300,2,80.38756401,78.09197216,Core CS,Other,6.362679296,Placed
5.331281698,6,Tier 1,UK,100-300,2,69.69961668,84.93630458,Cloud,Other,4.536669746,Not Placed
5.822370342,1,Tier 2,UK,100-300,2,64.29104275,44.38003694,Cloud,Consulting,5.530560085,Placed
5.90093214,2,Tier 2,India,100-300,1,82.23576977,66.07387833,AI/ML,Finance,6.281396614,Placed
8.102775702,0,Tier 1,Germany,300+,3,98.43614149,69.57083647,Core CS,Consulting,5.699727973,Placed
7.09265967,1,Tier 2,Germany,300+,0,76.47555023,57.201884,Cybersecurity,Other,3.64402967,Not Placed
7.311683619,2,Tier 1,India,300+,1,59.46120271,58.37180518,Cybersecurity,Consulting,6.864588881,Not Placed
5.223663193,2,Tier 3,Canada,100-300,0,64.71696848,77.33856485,Core CS,Manufacturing,5.119697345,Not Placed
6.041626857,2,Tier 2,Germany,300+,2,84.45872522,49.25307961,Data Science,Finance,5.336867183,Placed
7.709663821,0,Tier 1,USA,100-300,1,62.98696538,36.29095806,Core CS,Consulting,3.417286479,Not Placed
7.22941929,1,Tier 2,Canada,100-300,0,72.67121513,75.36520008,Core CS,Finance,6.860570156,Placed
6.882235777,1,Tier 2,Canada,100-300,0,69.54067731,56.55153688,Cloud,Consulting,5.606205745,Placed
7.451873887,1,Tier 2,UK,Top 100,2,93.15184994,83.80535729,Cloud,Tech,3.106456927,Placed
8.308638245,1,Tier 1,India,Top 100,4,59.01003207,61.5070759,Cloud,Other,5.069105041,Placed
6.823166029,3,Tier 1,Canada,300+,0,48.68319933,73.35971772,Cybersecurity,Healthcare,4.829897423,Placed
7.055495842,0,Tier 2,UK,300+,1,61.82962923,74.68417131,AI/ML,Consulting,5.097687356,Placed
7.154077535,0,Tier 1,USA,100-300,2,63.69326438,62.70619637,Data Science,Finance,4.740965067,Placed
8.913687708,1,Tier 2,USA,100-300,2,63.77994213,57.72274666,Cloud,Other,5.594789327,Placed
5.320514988,2,Tier 3,Germany,300+,2,60.85840369,50.98325761,Data Science,Manufacturing,5.926896502,Not Placed
7.546578412,0,Tier 3,India,100-300,2,73.12927411,74.23699441,Data Science,Healthcare,5.061627058,Placed
6.908158201,1,Tier 2,India,300+,3,53.4053001,99.02390835,AI/ML,Healthcare,4.140837805,Placed
7.453417381,0,Tier 2,UK,300+,1,97.16409593,73.59000032,AI/ML,Tech,5.360648096,Placed
6.474101957,2,Tier 2,Germany,300+,0,66.1152602,72.61701764,Cybersecurity,Tech,6.489228848,Not Placed
6.960827975,2,Tier 3,India,300+,0,65.13343801,51.27588238,Core CS,Consulting,6.102779994,Not Placed
7.569128464,1,Tier 1,Germany,300+,2,73.21185718,76.95700978,AI/ML,Healthcare,1.696548597,Placed
9.490328161,1,Tier 1,UK,300+,1,67.17302737,84.01149728,Cloud,Finance,3.793965819,Placed
7.646428952,1,Tier 1,Germany,300+,0,65.11112537,61.59426723,Core CS,Manufacturing,2.495263156,Not Placed
6.321547522,1,Tier 2,Canada,300+,3,88.06299385,57.55275342,Data Science,Healthcare,5.440496056,Placed
6.660992254,2,Tier 1,Canada,Top 100,0,75.31398871,60.47415577,Cybersecurity,Other,6.534569896,Not Placed
6.637268713,1,Tier 1,Canada,300+,1,70.91398093,54.34257366,Core CS,Manufacturing,4.808009297,Not Placed
5.563485462,3,Tier 2,Canada,300+,1,57.24428223,91.6157984,AI/ML,Other,4.758266633,Not Placed
6.735927847,1,Tier 3,USA,300+,2,68.39979315,95.66966912,Data Science,Consulting,3.451322789,Placed
7.586263265,1,Tier 3,USA,300+,2,47.2025553,74.94946383,Core CS,Tech,6.82481392,Placed
5.980614305,4,Tier 3,India,300+,1,78.84009306,73.06673756,AI/ML,Tech,3.538577127,Not Placed
7.838786121,1,Tier 2,USA,300+,3,86.61200752,53.47412965,Data Science,Manufacturing,6.895826978,Placed
7.390219857,0,Tier 3,Germany,100-300,1,81.58165685,68.81809708,AI/ML,Other,4.209010518,Placed
6.412613342,1,Tier 3,Germany,Top 100,0,62.78126216,54.81638737,Data Science,Finance,7.258874106,Placed
6.88677629,1,Tier 3,USA,100-300,1,43.80949837,66.91744571,Cloud,Finance,2.850227415,Placed
8.278657446,3,Tier 2,Germany,300+,1,66.16257336,93.64060823,Cloud,Other,3.807421112,Not Placed
7.586838251,1,Tier 1,India,100-300,3,86.98770306,57.71954345,Cybersecurity,Consulting,6.93924108,Placed
7.007026924,0,Tier 1,UK,100-300,1,75.37074419,65.27563299,Data Science,Consulting,6.729141154,Placed
6.809853346,2,Tier 3,USA,Top 100,2,70.15196561,54.15852806,Cybersecurity,Finance,4.536886177,Placed
7.061287256,2,Tier 1,Canada,100-300,4,78.58972213,60.69873982,AI/ML,Other,2.980802859,Not Placed
6.590589154,2,Tier 1,Germany,300+,2,64.91787888,66.82048497,Cybersecurity,Consulting,1.129235317,Not Placed
5.316200395,2,Tier 2,Germany,100-300,2,69.0613142,59.75206008,Core CS,Manufacturing,6.589679985,Not Placed
8.633742328,0,Tier 1,UK,Top 100,1,80.35699734,78.34966468,AI/ML,Manufacturing,6.117413882,Placed
7.124259999,0,Tier 3,India,300+,2,60.40003604,53.8738175,Cybersecurity,Other,5.275359312,Placed
7.318517812,1,Tier 1,Germany,300+,1,62.97079567,59.54490212,Core CS,Other,4.055923246,Not Placed
6.9536738,0,Tier 1,Canada,100-300,2,87.29561715,65.62122742,AI/ML,Healthcare,4.406508791,Placed
6.411906559,0,Tier 3,UK,300+,2,59.67258379,68.85582003,Data Science,Tech,6.121496969,Not Placed
6.851260415,1,Tier 2,Germany,100-300,2,46.28912361,92.14085067,Cybersecurity,Finance,3.271661263,Not Placed
5.72048419,2,Tier 3,Canada,300+,2,50.63323915,85.56125428,AI/ML,Other,5.894739959,Placed
8.821669198,0,Tier 2,Germany,Top 100,0,74.60406179,37.60117773,Cybersecurity,Manufacturing,6.517743654,Placed
6.012390401,0,Tier 2,Canada,100-300,3,86.77805985,45.68036819,Data Science,Healthcare,7.086840582,Placed
6.174426973,2,Tier 1,UK,100-300,0,100,46.46165734,Data Science,Other,5.556691491,Not Placed
6.647792636,0,Tier 2,India,100-300,0,59.9203746,67.70226273,AI/ML,Finance,6.206511314,Not Placed
8.03046058,0,Tier 1,USA,100-300,2,42.6501889,64.03068069,Cloud,Other,3.178269137,Not Placed
7.011607199,3,Tier 3,USA,Top 100,2,99.65218627,100,Data Science,Healthcare,4.651261945,Placed
6.011091363,3,Tier 1,India,300+,0,83.87740152,71.0954818,AI/ML,Finance,4.554961608,Not Placed
8.003470689,0,Tier 1,Germany,100-300,0,66.38183989,57.32485773,Cloud,Consulting,5.864911579,Not Placed
7.584800501,2,Tier 3,UK,300+,3,64.10708453,63.93778785,Data Science,Tech,5.345944037,Placed
7.430747966,1,Tier 2,Canada,300+,4,64.56536426,63.26426707,Core CS,Other,6.634768964,Placed
7.572587393,1,Tier 2,UK,Top 100,1,65.7804113,62.58661348,Cloud,Finance,5.379329523,Not Placed
8.91548952,0,Tier 2,India,300+,0,73.34474971,46.07845522,Core CS,Manufacturing,4.26910884,Not Placed
8.748075916,1,Tier 1,Germany,Top 100,5,75.96472944,50.02882473,Cybersecurity,Consulting,3.998783607,Placed
6.450627726,0,Tier 1,Germany,300+,1,84.31943874,77.08954324,Cybersecurity,Other,7.109866036,Placed
8.299107994,0,Tier 3,India,300+,0,63.92434471,68.2494059,Core CS,Healthcare,5.817735293,Placed
7.306534552,2,Tier 1,UK,300+,0,88.73068033,47.73078099,Cloud,Finance,5.281799884,Not Placed
7.399276653,1,Tier 2,USA,300+,0,62.66786038,70.62782839,AI/ML,Consulting,5.50931283,Not Placed
5.646183335,2,Tier 2,UK,100-300,4,76.00970985,67.06683361,Cloud,Other,4.892657929,Not Placed
6.863691388,3,Tier 1,Germany,100-300,0,41.19838098,83.6735587,Cloud,Finance,4.500636123,Not Placed
6.349741128,1,Tier 3,Germany,100-300,1,60.26041442,94.67525012,Core CS,Consulting,5.713130887,Not Placed
7.662447052,1,Tier 2,India,Top 100,3,74.49236761,38.18752655,Core CS,Healthcare,6.721159084,Placed
7.8568644,1,Tier 3,UK,300+,2,53.21510681,61.66530563,Cloud,Finance,6.532015742,Not Placed
5.340410919,2,Tier 1,USA,100-300,1,57.13841087,65.82398641,Data Science,Manufacturing,4.437190507,Not Placed
6.982372109,1,Tier 1,UK,100-300,1,81.57825467,66.76316495,Cloud,Healthcare,3.414863855,Placed
7.897489204,1,Tier 3,Germany,300+,2,49.0772158,100,Core CS,Consulting,3.330394577,Not Placed
6.85065683,1,Tier 2,UK,Top 100,1,73.48688568,35.03910034,Cloud,Manufacturing,6.39875187,Placed
7.583250916,2,Tier 2,Germany,300+,1,89.08464495,64.71897863,Core CS,Finance,4.448041072,Not Placed
7.280932374,0,Tier 3,Germany,100-300,1,85.44376227,73.84831618,Data Science,Manufacturing,5.309752766,Placed
7.273328186,2,Tier 2,Canada,Top 100,1,100,65.23458747,Core CS,Healthcare,3.771230743,Placed
6.782948018,0,Tier 2,USA,Top 100,2,70.47556966,66.62389816,Core CS,Finance,5.232335942,Placed
6.026735357,3,Tier 1,India,100-300,1,78.03028372,68.32176333,Core CS,Finance,6.380762021,Placed
6.102775882,1,Tier 3,USA,Top 100,2,73.87226061,71.1887994,Data Science,Other,6.679158685,Placed
7.567482012,0,Tier 1,UK,100-300,1,75.62679107,68.82906453,Core CS,Manufacturing,3.084347406,Placed
7.015566604,2,Tier 3,Canada,300+,4,75.8508918,52.01197292,Core CS,Finance,6.062886743,Placed
6.889190204,2,Tier 1,Germany,100-300,3,51.16935585,63.05065973,Core CS,Healthcare,3.63069399,Placed
6.660887966,0,Tier 3,USA,300+,3,73.69341779,70.30663222,Cybersecurity,Manufacturing,7.536909383,Placed
6.755848924,1,Tier 2,Germany,Top 100,2,96.51385089,52.47286409,Data Science,Tech,7.841016843,Placed
7.837529436,0,Tier 1,Germany,Top 100,0,79.61850727,60.34370415,Cybersecurity,Other,5.823852008,Placed
6.731804735,1,Tier 2,Canada,100-300,1,61.6319883,36.46339315,AI/ML,Manufacturing,5.068744476,Not Placed
5.927148229,3,Tier 1,USA,300+,1,82.23813515,66.62707195,Cybersecurity,Tech,4.394337349,Not Placed
7.59492142,2,Tier 1,Canada,100-300,2,42.9110665,54.60076972,Data Science,Finance,7.403924965,Placed
6.836098669,0,Tier 1,Germany,Top 100,2,77.89689109,74.60394124,AI/ML,Tech,5.190107207,Placed
7.025116692,2,Tier 3,USA,300+,1,37.01796353,56.23830747,Data Science,Consulting,5.45185073,Not Placed
8.286062645,0,Tier 1,Germany,Top 100,0,52.31054163,88.04041433,Data Science,Consulting,5.038769567,Placed
6.983551554,1,Tier 3,Germany,100-300,1,59.62767879,66.69502901,Cloud,Manufacturing,5.061497906,Placed
7.231346938,1,Tier 1,USA,300+,1,55.64892138,75.11094902,Core CS,Consulting,5.861675501,Placed
6.056861207,0,Tier 2,India,Top 100,2,81.48274351,60.17252632,Data Science,Consulting,5.368235543,Placed
6.824264438,2,Tier 3,Canada,300+,4,61.04284654,72.68158476,Core CS,Other,6.294149276,Placed
7.487620836,2,Tier 3,UK,300+,1,49.24438999,73.78712493,Cybersecurity,Tech,5.50181405,Placed
5.755701013,2,Tier 1,Germany,100-300,4,62.56956946,48.29996724,Cybersecurity,Finance,4.40919871,Placed
